4.93888458501 20.4766481481 0.100534356917 [6, 133]
2.58183623001 17.7202592593 0.141842209127 [24, 128]
7.67869222867 28.787249537 0.0585653818676 [5, 194]
5.03998071063 15.1914717593 0.108446515312 [109, 195]
1.2467596432 15.0031759259 0.180288536298 [38, 76]
6.26477969357 24.5843592593 0.0737745304741 [18, 185]
4.81998925803 34.2067828704 0.0978701520022 [125, 2]
0.586291067364 16.0070384259 -0.023566080962 [101, 121]
7.16649720903 15.1266273148 0.0705172994521 [11, 18]
7.23676867335 15.0402314815 0.070249886264 [8, 21]

2.58183623001 17.7202592593 0.141842209127 [24, 128]
5.03998071063 15.1914717593 0.108446515312 [109, 195]
1.2467596432 15.0031759259 0.180288536298 [38, 76]
4.81998925803 34.2067828704 0.0978701520022 [125, 2]
0.586291067364 16.0070384259 -0.023566080962 [101, 121]
7.16649720903 15.1266273148 0.0705172994521 [11, 18]
7.23676867335 15.0402314815 0.070249886264 [8, 21]
7.61090788257 15.202349537 0.0579877256673 [5, 5]
6.69987609361 15.009949537 0.0722169965574 [7, 25]
7.67713421018 15.1411203704 0.0585530371805 [4, 7]
6.5807140185 15.0572203704 0.0726417107035 [10, 22]
7.91987535279 15.1321939815 0.0603301798309 [5, 9]
5.04820978921 15.3198606481 0.0789489319256 [19, 20]
1.5110956816 15.0013092593 0.160054664707 [34, 66]
8.11316753873 15.0397384259 0.0620171297948 [3, 14]

5.03998071063 15.1914717593 0.108446515312 [109, 195]
1.2467596432 15.0031759259 0.180288536298 [38, 76]
0.586291067364 16.0070384259 -0.023566080962 [101, 121]
7.16649720903 15.1266273148 0.0705172994521 [11, 18]
7.23676867335 15.0402314815 0.070249886264 [8, 21]
7.61090788257 15.202349537 0.0579877256673 [5, 5]
6.69987609361 15.009949537 0.0722169965574 [7, 25]
7.67713421018 15.1411203704 0.0585530371805 [4, 7]
6.5807140185 15.0572203704 0.0726417107035 [10, 22]
5.04820978921 15.3198606481 0.0789489319256 [19, 20]
1.5110956816 15.0013092593 0.160054664707 [34, 66]
8.11316753873 15.0397384259 0.0620171297948 [3, 14]
7.75192140818 15.1147203704 0.0541473932542 [0, 3]
1.78874452034 15.0048828704 0.153788153753 [33, 63]
7.98583515743 15.057549537 0.0608355444817 [3, 12]
7.52216545372 15.2985092593 0.0568310297678 [6, 2]
2.34730825876 15.5255148148 0.144911185366 [22, 83]
4.73630746614 15.3794606481 0.0809652574682 [1, 47]

1.2467596432 15.0031759259 0.180288536298 [38, 76]
0.586291067364 16.0070384259 -0.023566080962 [101, 121]
7.16649720903 15.1266273148 0.0705172994521 [11, 18]
7.23676867335 15.0402314815 0.070249886264 [8, 21]
7.61090788257 15.202349537 0.0579877256673 [5, 5]
6.69987609361 15.009949537 0.0722169965574 [7, 25]
7.67713421018 15.1411203704 0.0585530371805 [4, 7]
6.5807140185 15.0572203704 0.0726417107035 [10, 22]
5.04820978921 15.3198606481 0.0789489319256 [19, 20]
1.5110956816 15.0013092593 0.160054664707 [34, 66]
8.11316753873 15.0397384259 0.0620171297948 [3, 14]
7.75192140818 15.1147203704 0.0541473932542 [0, 3]
1.78874452034 15.0048828704 0.153788153753 [33, 63]
7.98583515743 15.057549537 0.0608355444817 [3, 12]
7.52216545372 15.2985092593 0.0568310297678 [6, 2]
2.34730825876 15.5255148148 0.144911185366 [22, 83]
4.73630746614 15.3794606481 0.0809652574682 [1, 47]
4.490994864 15.4943717593 0.083441204903 [1, 51]
2.84546147357 15.5559648148 0.138640561366 [20, 81]
4.51190202075 15.0630273148 0.0920960670393 [11, 45]
5.52156099499 15.0441384259 0.0766635908867 [5, 34]
7.52649892147 15.2338148148 0.0557475265284 [4, 2]

1.2467596432 15.0031759259 0.180288536298 [38, 76]
0.586291067364 16.0070384259 -0.023566080962 [101, 121]
7.16649720903 15.1266273148 0.0705172994521 [11, 18]
7.23676867335 15.0402314815 0.070249886264 [8, 21]
7.61090788257 15.202349537 0.0579877256673 [5, 5]
6.69987609361 15.009949537 0.0722169965574 [7, 25]
7.67713421018 15.1411203704 0.0585530371805 [4, 7]
6.5807140185 15.0572203704 0.0726417107035 [10, 22]
5.04820978921 15.3198606481 0.0789489319256 [19, 20]
1.5110956816 15.0013092593 0.160054664707 [34, 66]
8.11316753873 15.0397384259 0.0620171297948 [3, 14]
7.75192140818 15.1147203704 0.0541473932542 [0, 3]
1.78874452034 15.0048828704 0.153788153753 [33, 63]
7.98583515743 15.057549537 0.0608355444817 [3, 12]
7.52216545372 15.2985092593 0.0568310297678 [6, 2]
4.73630746614 15.3794606481 0.0809652574682 [1, 47]
2.84546147357 15.5559648148 0.138640561366 [20, 81]
4.51190202075 15.0630273148 0.0920960670393 [11, 45]
5.52156099499 15.0441384259 0.0766635908867 [5, 34]
7.52649892147 15.2338148148 0.0557475265284 [4, 2]
