1158.58 900.26 [49, 91]
1446.9 675.86 [32, 176]
1402.94 830.7 [11, 120]
1207.54 886.1 [39, 95]
1428.3 787.34 [14, 143]


1158.58 900.26 [49, 91]
1446.9 675.86 [32, 176]
1207.54 886.1 [39, 95]
1428.3 787.34 [14, 143]
1768.14 537.66 [0, 189]
1630.9 667.94 [1, 167]
1208.34 811.46 [65, 49]


1446.9 675.86 [32, 176]
1768.14 537.66 [0, 189]
1201.34 800.46 [95, 36]
1133.94 1070.1 [159, 75]
60.32 37.44 [137, 132]


1768.14 537.66 [0, 189]
1133.94 1070.1 [159, 75]
60.32 37.44 [137, 132]


1133.94 1070.1 [159, 75]
60.32 37.44 [137, 132]
136.72 -86.56 [52, 107]


60.32 37.44 [137, 132]
136.72 -86.56 [52, 107]


60.32 37.44 [137, 132]
136.72 -86.56 [52, 107]
122.2 -69.16 [124, 158]


60.32 37.44 [137, 132]
136.72 -86.56 [52, 107]
122.2 -69.16 [124, 158]
240.72 -142.96 [38, 133]


60.32 37.44 [137, 132]
136.72 -86.56 [52, 107]
122.2 -69.16 [124, 158]
240.72 -142.96 [38, 133]
206.8 -138.16 [46, 137]


60.32 37.44 [137, 132]
136.72 -86.56 [52, 107]
122.2 -69.16 [124, 158]
240.72 -142.96 [38, 133]
206.8 -138.16 [46, 137]


60.32 37.44 [137, 132]
136.72 -86.56 [52, 107]
122.2 -69.16 [124, 158]
206.8 -138.16 [46, 137]
187.0 -104.44 [42, 104]
238.24 -166.24 [45, 146]


60.32 37.44 [137, 132]
136.72 -86.56 [52, 107]
122.2 -69.16 [124, 158]
206.8 -138.16 [46, 137]
238.24 -166.24 [45, 146]
175.2 -109.84 [47, 124]
111.0 -96.04 [68, 136]


122.2 -69.16 [124, 158]
206.8 -138.16 [46, 137]
238.24 -166.24 [45, 146]
175.2 -109.84 [47, 124]
111.0 -96.04 [68, 136]
62.52 -61.56 [82, 132]
217.68 -149.04 [46, 141]
31.8 -28.44 [97, 129]
20.08 -18.64 [94, 119]


206.8 -138.16 [46, 137]
