1.2321 44.758025 [0, 37]
0.0949 47.873725 [5, 6]
40.9081 16.777025 [112, 103]
6.0541 38.963525 [1, 82]
1.3666 43.54165 [23, 7]
1.9744 42.8936 [28, 4]
3.8106 40.75265 [39, 3]
0.145 47.53625 [7, 5]
2.8624 41.3156 [4, 56]
9.9844 31.5961 [26, 96]
0.0349 48.858725 [1, 6]
2.9476 41.0369 [34, 8]
25.5796 25.0949 [28, 162]


1.2321 44.758025 [0, 37]
0.0949 47.873725 [5, 6]
40.9081 16.777025 [112, 103]
6.0541 38.963525 [1, 82]
1.3666 43.54165 [23, 7]
0.145 47.53625 [7, 5]
9.9844 31.5961 [26, 96]
0.0349 48.858725 [1, 6]
25.5796 25.0949 [28, 162]
2.4889 39.472225 [23, 36]
0.0369 48.659225 [3, 4]
7.7554 35.53885 [11, 91]
0.0324 49.1081 [0, 6]
1.8324 42.3581 [6, 44]
7.5321 34.933025 [15, 88]
0.2466 46.76165 [9, 7]
69.28 9.32 [136, 160]
17.6749 29.268725 [82, 31]


1.2321 44.758025 [0, 37]
0.0949 47.873725 [5, 6]
40.9081 16.777025 [112, 103]
1.3666 43.54165 [23, 7]
0.145 47.53625 [7, 5]
9.9844 31.5961 [26, 96]
0.0349 48.858725 [1, 6]
25.5796 25.0949 [28, 162]
2.4889 39.472225 [23, 36]
0.0369 48.659225 [3, 4]
0.0324 49.1081 [0, 6]
1.8324 42.3581 [6, 44]
7.5321 34.933025 [15, 88]
0.2466 46.76165 [9, 7]
69.28 9.32 [136, 160]
17.6749 29.268725 [82, 31]
1.3306 44.13265 [23, 3]
32.9386 20.03465 [49, 173]
16.4101 30.652525 [14, 133]
3.4324 37.7581 [26, 44]
0.0306 48.80765 [3, 3]
1.8826 40.77065 [19, 33]


1.2321 44.758025 [0, 37]
0.0949 47.873725 [5, 6]
40.9081 16.777025 [112, 103]
1.3666 43.54165 [23, 7]
9.9844 31.5961 [26, 96]
25.5796 25.0949 [28, 162]
2.4889 39.472225 [23, 36]
0.0369 48.659225 [3, 4]
7.5321 34.933025 [15, 88]
0.2466 46.76165 [9, 7]
69.28 9.32 [136, 160]
1.3306 44.13265 [23, 3]
32.9386 20.03465 [49, 173]
3.4324 37.7581 [26, 44]
0.0306 48.80765 [3, 3]
1.8826 40.77065 [19, 33]
0.9061 45.176525 [19, 2]
12.4461 28.661525 [39, 98]
0.1066 47.72665 [5, 7]
49.5589 16.739725 [131, 86]
1.3786 42.04465 [17, 27]
0.0801 48.070025 [3, 8]
0.0025 49.750625 [1, 0]
13.4569 27.514225 [56, 79]
0.1341 47.483525 [6, 7]
9.4081 33.402025 [59, 28]


1.2321 44.758025 [0, 37]
0.0949 47.873725 [5, 6]
40.9081 16.777025 [112, 103]
1.3666 43.54165 [23, 7]
2.4889 39.472225 [23, 36]
0.0369 48.659225 [3, 4]
7.5321 34.933025 [15, 88]
0.2466 46.76165 [9, 7]
69.28 9.32 [136, 160]
1.3306 44.13265 [23, 3]
3.4324 37.7581 [26, 44]
0.0306 48.80765 [3, 3]
1.8826 40.77065 [19, 33]
0.9061 45.176525 [19, 2]
12.4461 28.661525 [39, 98]
0.1066 47.72665 [5, 7]
49.5589 16.739725 [131, 86]
1.3786 42.04465 [17, 27]
0.0801 48.070025 [3, 8]
0.0025 49.750625 [1, 0]
13.4569 27.514225 [56, 79]
0.1341 47.483525 [6, 7]
9.4081 33.402025 [59, 28]
19.3834 23.74585 [65, 99]
4.5621 36.590525 [21, 62]
96.4525 6.363125 [166, 175]
0.4789 45.269725 [11, 14]
31.7941 18.898525 [62, 157]
16.0 26.0 [64, 80]
9.9556 30.1889 [46, 72]


0.0949 47.873725 [5, 6]
40.9081 16.777025 [112, 103]
1.3666 43.54165 [23, 7]
2.4889 39.472225 [23, 36]
0.0369 48.659225 [3, 4]
7.5321 34.933025 [15, 88]
0.2466 46.76165 [9, 7]
69.28 9.32 [136, 160]
1.3306 44.13265 [23, 3]
3.4324 37.7581 [26, 44]
0.0306 48.80765 [3, 3]
1.8826 40.77065 [19, 33]
12.4461 28.661525 [39, 98]
0.1066 47.72665 [5, 7]
49.5589 16.739725 [131, 86]
1.3786 42.04465 [17, 27]
0.0801 48.070025 [3, 8]
0.0025 49.750625 [1, 0]
13.4569 27.514225 [56, 79]
0.1341 47.483525 [6, 7]
9.4081 33.402025 [59, 28]
19.3834 23.74585 [65, 99]
4.5621 36.590525 [21, 62]
96.4525 6.363125 [166, 175]
0.4789 45.269725 [11, 14]
31.7941 18.898525 [62, 157]
16.0 26.0 [64, 80]
9.9556 30.1889 [46, 72]
0.685 44.67125 [7, 25]
128.53 4.6325 [196, 190]
0.8986 43.52465 [13, 23]
0.5121 45.178025 [12, 13]


0.0949 47.873725 [5, 6]
40.9081 16.777025 [112, 103]
2.4889 39.472225 [23, 36]
0.0369 48.659225 [3, 4]
7.5321 34.933025 [15, 88]
0.2466 46.76165 [9, 7]
69.28 9.32 [136, 160]
3.4324 37.7581 [26, 44]
0.0306 48.80765 [3, 3]
1.8826 40.77065 [19, 33]
12.4461 28.661525 [39, 98]
0.1066 47.72665 [5, 7]
49.5589 16.739725 [131, 86]
1.3786 42.04465 [17, 27]
0.0801 48.070025 [3, 8]
0.0025 49.750625 [1, 0]
13.4569 27.514225 [56, 79]
0.1341 47.483525 [6, 7]
9.4081 33.402025 [59, 28]
19.3834 23.74585 [65, 99]
4.5621 36.590525 [21, 62]
96.4525 6.363125 [166, 175]
0.4789 45.269725 [11, 14]
16.0 26.0 [64, 80]
9.9556 30.1889 [46, 72]
0.685 44.67125 [7, 25]
128.53 4.6325 [196, 190]
0.8986 43.52465 [13, 23]
0.5121 45.178025 [12, 13]
0.0061 49.451525 [1, 2]
1.0125 43.503125 [18, 15]
9.4756 30.6689 [40, 78]
5.9274 35.58185 [45, 31]
14.6169 26.804225 [60, 79]
31.5109 18.227725 [83, 126]
3.7666 37.24165 [29, 43]
55.53 11.3825 [114, 160]


0.0949 47.873725 [5, 6]
40.9081 16.777025 [112, 103]
2.4889 39.472225 [23, 36]
0.0369 48.659225 [3, 4]
7.5321 34.933025 [15, 88]
0.2466 46.76165 [9, 7]
69.28 9.32 [136, 160]
3.4324 37.7581 [26, 44]
0.0306 48.80765 [3, 3]
1.8826 40.77065 [19, 33]
12.4461 28.661525 [39, 98]
0.1066 47.72665 [5, 7]
49.5589 16.739725 [131, 86]
1.3786 42.04465 [17, 27]
0.0801 48.070025 [3, 8]
0.0025 49.750625 [1, 0]
13.4569 27.514225 [56, 79]
0.1341 47.483525 [6, 7]
9.4081 33.402025 [59, 28]
19.3834 23.74585 [65, 99]
4.5621 36.590525 [21, 62]
96.4525 6.363125 [166, 175]
0.4789 45.269725 [11, 14]
16.0 26.0 [64, 80]
9.9556 30.1889 [46, 72]
0.685 44.67125 [7, 25]
0.8986 43.52465 [13, 23]
0.5121 45.178025 [12, 13]
0.0061 49.451525 [1, 2]
1.0125 43.503125 [18, 15]
9.4756 30.6689 [40, 78]
5.9274 35.58185 [45, 31]
14.6169 26.804225 [60, 79]
31.5109 18.227725 [83, 126]
3.7666 37.24165 [29, 43]
0.0036 49.7009 [0, 2]
0.2041 47.001025 [8, 7]
113.7844 4.5461 [178, 196]
0.1924 47.1481 [8, 6]
0.0976 47.8244 [4, 8]
55.3384 11.2346 [106, 174]
0.0841 47.971025 [4, 7]


0.0949 47.873725 [5, 6]
40.9081 16.777025 [112, 103]
2.4889 39.472225 [23, 36]
0.0369 48.659225 [3, 4]
7.5321 34.933025 [15, 88]
0.2466 46.76165 [9, 7]
69.28 9.32 [136, 160]
3.4324 37.7581 [26, 44]
0.0306 48.80765 [3, 3]
1.8826 40.77065 [19, 33]
12.4461 28.661525 [39, 98]
0.1066 47.72665 [5, 7]
49.5589 16.739725 [131, 86]
1.3786 42.04465 [17, 27]
0.0801 48.070025 [3, 8]
0.0025 49.750625 [1, 0]
13.4569 27.514225 [56, 79]
0.1341 47.483525 [6, 7]
19.3834 23.74585 [65, 99]
4.5621 36.590525 [21, 62]
96.4525 6.363125 [166, 175]
0.4789 45.269725 [11, 14]
16.0 26.0 [64, 80]
9.9556 30.1889 [46, 72]
0.685 44.67125 [7, 25]
0.8986 43.52465 [13, 23]
0.5121 45.178025 [12, 13]
0.0061 49.451525 [1, 2]
1.0125 43.503125 [18, 15]
9.4756 30.6689 [40, 78]
5.9274 35.58185 [45, 31]
14.6169 26.804225 [60, 79]
31.5109 18.227725 [83, 126]
3.7666 37.24165 [29, 43]
0.0036 49.7009 [0, 2]
0.2041 47.001025 [8, 7]
113.7844 4.5461 [178, 196]
0.1924 47.1481 [8, 6]
0.0976 47.8244 [4, 8]
55.3384 11.2346 [106, 174]
0.0841 47.971025 [4, 7]
55.2514 11.41285 [113, 161]
83.9434 6.38585 [139, 199]
9.6616 30.6154 [38, 82]
1.0984 42.8746 [14, 26]
8.3464 32.6866 [26, 86]
