14.1193441921 1.96102232608 [1, 41]
10.3681032401 3.7166024127 [1, 18]
4.30738083152 3.19188771611 [18, 122]

14.1193441921 1.96102232608 [1, 41]
4.30738083152 3.19188771611 [18, 122]
10.0269888671 2.2176883375 [29, 115]
5.08882275097 2.50945297933 [3, 106]
3.40607008558 5.05709021462 [26, 139]
3.07374840853 23.0793229813 [185, 104]
18.4610889981 0.900220734754 [7, 61]
42.3806807117 0.0823645238038 [42, 61]

4.30738083152 3.19188771611 [18, 122]
5.08882275097 2.50945297933 [3, 106]
3.40607008558 5.05709021462 [26, 139]
3.07374840853 23.0793229813 [185, 104]
18.4610889981 0.900220734754 [7, 61]
42.3806807117 0.0823645238038 [42, 61]
15.2374453022 1.23317390301 [1, 69]
4.61932593928 2.79553265851 [13, 116]
8.15272113163 1.84755002396 [5, 98]

4.30738083152 3.19188771611 [18, 122]
5.08882275097 2.50945297933 [3, 106]
3.40607008558 5.05709021462 [26, 139]
3.07374840853 23.0793229813 [185, 104]
18.4610889981 0.900220734754 [7, 61]
42.3806807117 0.0823645238038 [42, 61]
4.61932593928 2.79553265851 [13, 116]
8.15272113163 1.84755002396 [5, 98]
13.6169415095 1.20160543258 [20, 99]
1.38736654667 20.234305187 [165, 131]
26.6123020963 0.221261754991 [26, 79]
20.1333721326 0.587924311512 [12, 70]
8.86808120369 1.7337298431 [5, 96]

4.30738083152 3.19188771611 [18, 122]
5.08882275097 2.50945297933 [3, 106]
3.40607008558 5.05709021462 [26, 139]
18.4610889981 0.900220734754 [7, 61]
42.3806807117 0.0823645238038 [42, 61]
4.61932593928 2.79553265851 [13, 116]
8.15272113163 1.84755002396 [5, 98]
13.6169415095 1.20160543258 [20, 99]
1.38736654667 20.234305187 [165, 131]
26.6123020963 0.221261754991 [26, 79]
20.1333721326 0.587924311512 [12, 70]
8.86808120369 1.7337298431 [5, 96]
44.8518247403 0.0786947577569 [45, 66]
5.37110029633 2.43576456142 [3, 105]
3.00855848185 5.63625511116 [10, 139]

4.30738083152 3.19188771611 [18, 122]
5.08882275097 2.50945297933 [3, 106]
18.4610889981 0.900220734754 [7, 61]
42.3806807117 0.0823645238038 [42, 61]
4.61932593928 2.79553265851 [13, 116]
8.15272113163 1.84755002396 [5, 98]
13.6169415095 1.20160543258 [20, 99]
1.38736654667 20.234305187 [165, 131]
26.6123020963 0.221261754991 [26, 79]
20.1333721326 0.587924311512 [12, 70]
8.86808120369 1.7337298431 [5, 96]
44.8518247403 0.0786947577569 [45, 66]
5.37110029633 2.43576456142 [3, 105]
7.88393171753 1.88202421514 [10, 103]
2.76999863924 3.51936381559 [5, 119]
3.45635840321 3.18837068336 [9, 118]
23.8458989749 0.419807421598 [17, 61]

5.08882275097 2.50945297933 [3, 106]
18.4610889981 0.900220734754 [7, 61]
4.61932593928 2.79553265851 [13, 116]
8.15272113163 1.84755002396 [5, 98]
13.6169415095 1.20160543258 [20, 99]
1.38736654667 20.234305187 [165, 131]
26.6123020963 0.221261754991 [26, 79]
20.1333721326 0.587924311512 [12, 70]
8.86808120369 1.7337298431 [5, 96]
5.37110029633 2.43576456142 [3, 105]
7.88393171753 1.88202421514 [10, 103]
2.76999863924 3.51936381559 [5, 119]
3.45635840321 3.18837068336 [9, 118]
23.8458989749 0.419807421598 [17, 61]
37.3531309845 0.0149175987812 [37, 72]
16.7209852991 1.19899167239 [3, 58]
2.4009056717 20.1122695923 [154, 149]
5.2321198565 2.49961114462 [1, 104]

5.08882275097 2.50945297933 [3, 106]
18.4610889981 0.900220734754 [7, 61]
4.61932593928 2.79553265851 [13, 116]
8.15272113163 1.84755002396 [5, 98]
13.6169415095 1.20160543258 [20, 99]
1.38736654667 20.234305187 [165, 131]
26.6123020963 0.221261754991 [26, 79]
20.1333721326 0.587924311512 [12, 70]
8.86808120369 1.7337298431 [5, 96]
5.37110029633 2.43576456142 [3, 105]
7.88393171753 1.88202421514 [10, 103]
2.76999863924 3.51936381559 [5, 119]
3.45635840321 3.18837068336 [9, 118]
23.8458989749 0.419807421598 [17, 61]
37.3531309845 0.0149175987812 [37, 72]
2.4009056717 20.1122695923 [154, 149]
5.2321198565 2.49961114462 [1, 104]
15.7039224486 1.10484127611 [3, 71]
12.5354905076 1.44138090134 [0, 80]
2.71565646837 5.37740728499 [5, 135]
16.8689203437 0.969947426061 [5, 69]

5.08882275097 2.50945297933 [3, 106]
18.4610889981 0.900220734754 [7, 61]
4.61932593928 2.79553265851 [13, 116]
8.15272113163 1.84755002396 [5, 98]
13.6169415095 1.20160543258 [20, 99]
1.38736654667 20.234305187 [165, 131]
26.6123020963 0.221261754991 [26, 79]
20.1333721326 0.587924311512 [12, 70]
8.86808120369 1.7337298431 [5, 96]
5.37110029633 2.43576456142 [3, 105]
7.88393171753 1.88202421514 [10, 103]
2.76999863924 3.51936381559 [5, 119]
3.45635840321 3.18837068336 [9, 118]
23.8458989749 0.419807421598 [17, 61]
37.3531309845 0.0149175987812 [37, 72]
2.4009056717 20.1122695923 [154, 149]
5.2321198565 2.49961114462 [1, 104]
15.7039224486 1.10484127611 [3, 71]
12.5354905076 1.44138090134 [0, 80]
2.71565646837 5.37740728499 [5, 135]
16.8689203437 0.969947426061 [5, 69]
10.6347039499 1.45111165728 [8, 94]
25.5889952306 0.27336200683 [20, 65]

5.08882275097 2.50945297933 [3, 106]
18.4610889981 0.900220734754 [7, 61]
4.61932593928 2.79553265851 [13, 116]
8.15272113163 1.84755002396 [5, 98]
13.6169415095 1.20160543258 [20, 99]
1.38736654667 20.234305187 [165, 131]
26.6123020963 0.221261754991 [26, 79]
20.1333721326 0.587924311512 [12, 70]
8.86808120369 1.7337298431 [5, 96]
5.37110029633 2.43576456142 [3, 105]
7.88393171753 1.88202421514 [10, 103]
2.76999863924 3.51936381559 [5, 119]
3.45635840321 3.18837068336 [9, 118]
23.8458989749 0.419807421598 [17, 61]
37.3531309845 0.0149175987812 [37, 72]
2.4009056717 20.1122695923 [154, 149]
5.2321198565 2.49961114462 [1, 104]
15.7039224486 1.10484127611 [3, 71]
2.71565646837 5.37740728499 [5, 135]
16.8689203437 0.969947426061 [5, 69]
10.6347039499 1.45111165728 [8, 94]
25.5889952306 0.27336200683 [20, 65]
11.410019021 1.36395329315 [7, 91]
15.265946027 0.931998235478 [10, 84]
6.98842534979 2.1018799721 [2, 99]

5.08882275097 2.50945297933 [3, 106]
18.4610889981 0.900220734754 [7, 61]
4.61932593928 2.79553265851 [13, 116]
8.15272113163 1.84755002396 [5, 98]
13.6169415095 1.20160543258 [20, 99]
1.38736654667 20.234305187 [165, 131]
26.6123020963 0.221261754991 [26, 79]
20.1333721326 0.587924311512 [12, 70]
8.86808120369 1.7337298431 [5, 96]
5.37110029633 2.43576456142 [3, 105]
7.88393171753 1.88202421514 [10, 103]
2.76999863924 3.51936381559 [5, 119]
3.45635840321 3.18837068336 [9, 118]
23.8458989749 0.419807421598 [17, 61]
37.3531309845 0.0149175987812 [37, 72]
2.4009056717 20.1122695923 [154, 149]
5.2321198565 2.49961114462 [1, 104]
10.6347039499 1.45111165728 [8, 94]
25.5889952306 0.27336200683 [20, 65]
11.410019021 1.36395329315 [7, 91]
15.265946027 0.931998235478 [10, 84]
6.98842534979 2.1018799721 [2, 99]
1.59763452908 15.0484116165 [127, 152]
2.60003827992 3.8690258871 [8, 124]
21.4375664958 0.463859256617 [15, 72]
11.4091629032 1.39753771781 [5, 89]

5.08882275097 2.50945297933 [3, 106]
18.4610889981 0.900220734754 [7, 61]
4.61932593928 2.79553265851 [13, 116]
8.15272113163 1.84755002396 [5, 98]
13.6169415095 1.20160543258 [20, 99]
1.38736654667 20.234305187 [165, 131]
26.6123020963 0.221261754991 [26, 79]
20.1333721326 0.587924311512 [12, 70]
8.86808120369 1.7337298431 [5, 96]
5.37110029633 2.43576456142 [3, 105]
7.88393171753 1.88202421514 [10, 103]
2.76999863924 3.51936381559 [5, 119]
3.45635840321 3.18837068336 [9, 118]
23.8458989749 0.419807421598 [17, 61]
37.3531309845 0.0149175987812 [37, 72]
5.2321198565 2.49961114462 [1, 104]
10.6347039499 1.45111165728 [8, 94]
25.5889952306 0.27336200683 [20, 65]
11.410019021 1.36395329315 [7, 91]
15.265946027 0.931998235478 [10, 84]
6.98842534979 2.1018799721 [2, 99]
1.59763452908 15.0484116165 [127, 152]
2.60003827992 3.8690258871 [8, 124]
21.4375664958 0.463859256617 [15, 72]
11.4091629032 1.39753771781 [5, 89]
5.76517651582 2.32091576558 [6, 106]

5.08882275097 2.50945297933 [3, 106]
18.4610889981 0.900220734754 [7, 61]
8.15272113163 1.84755002396 [5, 98]
13.6169415095 1.20160543258 [20, 99]
26.6123020963 0.221261754991 [26, 79]
20.1333721326 0.587924311512 [12, 70]
8.86808120369 1.7337298431 [5, 96]
5.37110029633 2.43576456142 [3, 105]
7.88393171753 1.88202421514 [10, 103]
2.76999863924 3.51936381559 [5, 119]
3.45635840321 3.18837068336 [9, 118]
23.8458989749 0.419807421598 [17, 61]
37.3531309845 0.0149175987812 [37, 72]
5.2321198565 2.49961114462 [1, 104]
10.6347039499 1.45111165728 [8, 94]
25.5889952306 0.27336200683 [20, 65]
11.410019021 1.36395329315 [7, 91]
15.265946027 0.931998235478 [10, 84]
6.98842534979 2.1018799721 [2, 99]
1.59763452908 15.0484116165 [127, 152]
2.60003827992 3.8690258871 [8, 124]
21.4375664958 0.463859256617 [15, 72]
11.4091629032 1.39753771781 [5, 89]
5.76517651582 2.32091576558 [6, 106]
1.10500509702 18.6786468819 [136, 163]
17.1568142494 0.911702875249 [6, 70]
4.3924613042 2.71896666835 [6, 111]

5.08882275097 2.50945297933 [3, 106]
18.4610889981 0.900220734754 [7, 61]
8.15272113163 1.84755002396 [5, 98]
13.6169415095 1.20160543258 [20, 99]
26.6123020963 0.221261754991 [26, 79]
20.1333721326 0.587924311512 [12, 70]
8.86808120369 1.7337298431 [5, 96]
5.37110029633 2.43576456142 [3, 105]
7.88393171753 1.88202421514 [10, 103]
2.76999863924 3.51936381559 [5, 119]
3.45635840321 3.18837068336 [9, 118]
23.8458989749 0.419807421598 [17, 61]
37.3531309845 0.0149175987812 [37, 72]
5.2321198565 2.49961114462 [1, 104]
10.6347039499 1.45111165728 [8, 94]
25.5889952306 0.27336200683 [20, 65]
11.410019021 1.36395329315 [7, 91]
15.265946027 0.931998235478 [10, 84]
6.98842534979 2.1018799721 [2, 99]
1.59763452908 15.0484116165 [127, 152]
2.60003827992 3.8690258871 [8, 124]
21.4375664958 0.463859256617 [15, 72]
11.4091629032 1.39753771781 [5, 89]
5.76517651582 2.32091576558 [6, 106]
1.10500509702 18.6786468819 [136, 163]
17.1568142494 0.911702875249 [6, 70]
4.3924613042 2.71896666835 [6, 111]

5.08882275097 2.50945297933 [3, 106]
8.15272113163 1.84755002396 [5, 98]
13.6169415095 1.20160543258 [20, 99]
26.6123020963 0.221261754991 [26, 79]
20.1333721326 0.587924311512 [12, 70]
8.86808120369 1.7337298431 [5, 96]
5.37110029633 2.43576456142 [3, 105]
7.88393171753 1.88202421514 [10, 103]
2.76999863924 3.51936381559 [5, 119]
3.45635840321 3.18837068336 [9, 118]
23.8458989749 0.419807421598 [17, 61]
37.3531309845 0.0149175987812 [37, 72]
5.2321198565 2.49961114462 [1, 104]
10.6347039499 1.45111165728 [8, 94]
25.5889952306 0.27336200683 [20, 65]
