0.2 2.78571428571 [1, 3, 0, 0, 0, 1, 3, 0, 0, 2]
0.0 3.6 [0, 0, 3, 0, 1, 0, 4, 2, 3, 0]
0.2 2.58461538462 [1, 0, 0, 1, 1, 3, 3, 0, 0, 0]
0.0 3.0 [0, 1, 3, 0, 0, 1, 2, 3, 0, 0]

0.0 3.6 [0, 0, 3, 0, 1, 0, 4, 2, 3, 0]
0.2 2.58461538462 [1, 0, 0, 1, 1, 3, 3, 0, 0, 0]
0.0 3.0 [0, 1, 3, 0, 0, 1, 2, 3, 0, 0]

0.2 2.58461538462 [1, 0, 0, 1, 1, 3, 3, 0, 0, 0]
0.2 2.18181818182 [1, 0, 0, 0, 4, 0, 2, 0, 0, 0]
0.0 2.8 [0, 0, 3, 1, 0, 1, 2, 0, 1, 1]
0.0 2.6 [0, 0, 3, 0, 1, 1, 1, 0, 1, 1]

0.2 2.18181818182 [1, 0, 0, 0, 4, 0, 2, 0, 0, 0]
0.0 2.6 [0, 0, 3, 0, 1, 1, 1, 0, 1, 1]
0.0 2.4 [0, 0, 3, 0, 0, 1, 0, 1, 1, 1]

0.2 2.18181818182 [1, 0, 0, 0, 4, 0, 2, 0, 0, 0]
0.0 2.4 [0, 0, 3, 0, 0, 1, 0, 1, 1, 1]
0.2 1.98 [1, 0, 0, 2, 0, 0, 2, 1, 0, 0]

0.0 2.4 [0, 0, 3, 0, 0, 1, 0, 1, 1, 1]
0.2 1.98 [1, 0, 0, 2, 0, 0, 2, 1, 0, 0]
0.0 2.2 [0, 0, 0, 2, 0, 1, 0, 0, 1, 2]

0.2 1.98 [1, 0, 0, 2, 0, 0, 2, 1, 0, 0]
0.0 2.2 [0, 0, 0, 2, 0, 1, 0, 0, 1, 2]

0.2 1.98 [1, 0, 0, 2, 0, 0, 2, 1, 0, 0]
0.0 2.2 [0, 0, 0, 2, 0, 1, 0, 0, 1, 2]

0.2 1.98 [1, 0, 0, 2, 0, 0, 2, 1, 0, 0]
0.0 2.2 [0, 0, 0, 2, 0, 1, 0, 0, 1, 2]

0.2 1.98 [1, 0, 0, 2, 0, 0, 2, 1, 0, 0]
0.0 2.2 [0, 0, 0, 2, 0, 1, 0, 0, 1, 2]

0.2 1.98 [1, 0, 0, 2, 0, 0, 2, 1, 0, 0]
0.0 2.0 [0, 0, 0, 1, 0, 0, 0, 0, 0, 4]

0.0 2.0 [0, 0, 0, 1, 0, 0, 0, 0, 0, 4]
0.0 1.6 [0, 0, 0, 0, 0, 0, 1, 1, 0, 1]

0.0 1.6 [0, 0, 0, 0, 0, 0, 1, 1, 0, 1]
0.6 1.375 [3, 0, 3, 0, 0, 0, 0, 0, 0, 0]

0.0 1.6 [0, 0, 0, 0, 0, 0, 1, 1, 0, 1]
0.6 1.375 [3, 0, 3, 0, 0, 0, 0, 0, 0, 0]

0.0 1.6 [0, 0, 0, 0, 0, 0, 1, 1, 0, 1]
0.6 1.375 [3, 0, 3, 0, 0, 0, 0, 0, 0, 0]

0.0 1.6 [0, 0, 0, 0, 0, 0, 1, 1, 0, 1]
0.6 1.375 [3, 0, 3, 0, 0, 0, 0, 0, 0, 0]

0.0 1.6 [0, 0, 0, 0, 0, 0, 1, 1, 0, 1]
0.6 1.375 [3, 0, 3, 0, 0, 0, 0, 0, 0, 0]

0.6 1.375 [3, 0, 3, 0, 0, 0, 0, 0, 0, 0]
0.0 1.2 [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]

0.0 1.2 [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]

0.0 1.2 [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]

0.0 1.2 [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]

0.0 1.2 [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]

0.0 1.2 [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]

0.0 1.2 [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]

0.0 1.2 [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]

0.0 1.2 [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]

0.0 1.2 [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]

0.0 1.2 [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]

0.0 1.2 [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]

0.0 1.2 [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]

0.0 1.2 [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]

0.0 1.2 [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]

0.0 1.2 [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]

0.0 1.2 [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]

0.0 1.2 [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]

0.0 1.2 [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]

0.0 1.2 [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]

0.0 1.2 [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]

0.0 1.2 [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]

0.0 1.2 [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]

0.0 1.2 [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]

0.0 1.2 [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]

0.0 1.2 [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]

0.0 1.2 [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]

0.0 1.2 [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]

