124.3125 9.828125 1.875 5.25
1415.25 420.3125 -14.1 12.45
2243.0025 503.500625 21.225 -10.5
39.465 103.36625 -2.625 -1.725
2919.6225 398.155625 18.3 19.875
286.0425 27.760625 0.975 8.4
6361.92 1076.48 28.2 28.2
1729.4625 334.615625 -5.325 20.1
3500.6625 687.415625 29.1 -5.325
2423.6325 562.158125 -12.075 21.45
2852.865 424.21625 8.625 25.275
1651.9725 432.243125 -12.75 15.825
956.9925 352.998125 -13.65 7.275
2532.9825 521.995625 23.925 -7.8
698.0625 229.765625 -9.6 9.075
1370.6325 352.908125 -10.95 14.925
138.6225 166.405625 -3.3 -4.875
1528.245 259.56125 -2.175 19.425
456.21 18.5525 9.3 5.25
317.97 235.9925 -1.95 -8.7
2654.01 523.0025 25.05 -6.0
1466.82 437.705 -14.55 12.45
1339.65 284.4125 16.95 -6.9
4847.9625 776.740625 20.1 28.425
658.6425 147.910625 -5.1 11.775
2138.85 259.2125 14.7 17.85
1288.0125 291.753125 16.05 -8.025
2171.52 316.88 4.8 22.8
1518.525 176.13125 18.075 7.275
1197.225 320.80625 -10.725 13.575
1880.1225 453.280625 -11.625 18.3
4847.9625 776.740625 28.425 20.1
2597.985 342.49625 15.375 20.325
558.945 174.73625 9.075 -7.575
3894.8625 587.965625 18.3 25.275
4234.05 963.0125 29.1 -14.55
911.9025 445.225625 -1.725 -15.0
2555.865 345.46625 22.125 12.225
6061.41 1014.8525 27.75 27.3
448.3125 306.828125 -9.15 -5.325
68.085 25.02125 4.125 0.075
1414.44 352.61 15.6 -10.5
5363.3925 874.098125 24.15 27.525
2062.1025 395.275625 22.125 -5.1
3843.765 626.94125 29.775 8.625
62.4825 120.370625 -3.3 -2.175
973.53 300.8825 -11.4 10.65
3417.165 785.79125 25.725 -13.875
148.545 13.63625 1.425 5.925
1315.89 377.4725 -12.75 12.9
190.53 168.1325 -0.15 -6.9
862.7625 77.440625 13.8 5.025
2759.445 648.36125 -13.425 22.575
754.7625 432.940625 -9.6 -9.825
1222.9425 239.485625 -5.1 16.725
676.1925 399.798125 -7.35 -10.725
738.765 138.69125 -3.525 13.125
2884.7925 497.448125 0.525 26.85
206.73 64.1825 -2.85 6.6
368.73 239.6825 -9.6 -0.15
794.9925 420.498125 -13.65 -3.525
428.805 272.70125 -10.275 -1.275
16.3125 27.828125 0.75 1.875
3634.8525 563.463125 27.75 11.775
405.1125 287.028125 -8.925 -4.65
1460.88 427.22 -14.1 12.9
1616.6025 256.900625 -0.375 20.1
293.0625 236.515625 -3.525 -7.8
1915.29 257.3225 21.0 6.15
1532.3625 195.340625 18.975 4.8
1826.1225 205.780625 16.5 13.575
792.5625 446.890625 -10.5 -9.375
2026.125 294.03125 22.125 4.125
1107.9225 183.730625 16.5 -2.175
423.945 284.98625 -9.825 -3.075
1362.465 389.11625 -12.975 13.125
520.9425 248.485625 3.9 -10.725
4820.6925 778.923125 17.85 29.775
193.9725 0.243125 5.25 4.575
1486.4625 152.365625 15.6 11.325
422.6625 255.415625 -10.275 0.3
1271.205 375.30125 12.225 -12.975
1931.1525 223.038125 14.25 16.725
560.16 148.04 10.2 -6.0
221.2425 146.560625 -6.9 2.775
3461.445 598.86125 2.325 29.325
1667.6325 755.658125 -14.325 -14.55
3881.3625 580.090625 22.8 21.225
25.7625 21.190625 1.425 2.1
935.6625 338.665625 -13.2 7.725
484.56 309.14 -10.5 -3.3
4806.6525 766.413125 27.75 20.775
159.345 52.33625 -2.175 5.925
2069.9325 428.733125 -7.575 21.45
1468.6425 323.410625 17.4 -8.025
457.7625 30.190625 10.2 3.225
3408.8625 506.965625 13.8 25.725
222.93 203.2325 -2.85 -6.9
753.4125 50.103125 7.05 11.775
1116.5625 190.390625 -2.625 16.5
441.09 266.7725 -0.15 -10.5
401.265 9.31625 6.375 7.725
445.6125 229.653125 3.225 -10.05
2308.545 409.63625 -2.175 23.925
1058.85 331.2125 10.65 -12.3
2407.905 506.47625 23.025 -8.475
1390.3425 191.335625 2.1 18.525
1510.425 228.10625 19.425 0.525
3108.69 483.6725 7.5 26.85
878.4225 103.855625 1.875 14.7
1189.4625 127.615625 16.275 5.7
225.09 194.7725 -7.35 -1.5
800.325 221.58125 11.325 -8.475
3137.985 441.49625 17.175 22.125
1472.9625 292.990625 -5.775 18.3
2316.4425 310.360625 21.9 9.975
3804.6825 569.920625 24.825 18.3
616.725 198.18125 -8.475 9.075
2302.6725 333.918125 23.25 5.925
1414.305 388.57625 14.025 -12.525
310.8825 78.970625 8.175 -3.3
122.9625 153.490625 -2.175 -5.1
645.4125 54.603125 12.225 3.45
246.825 222.70625 -5.325 -5.775
859.86 276.965 -10.95 9.75
3491.28 682.82 -5.1 29.1
3204.0 485.0 10.2 26.4
1492.605 183.15125 5.475 18.525
286.3125 9.828125 3.45 7.725
1463.5125 353.628125 -10.05 16.275
3349.8 710.45 -9.6 27.3
1311.2325 207.558125 -1.05 18.075
1375.425 419.35625 11.775 -14.325
3335.085 594.27125 0.075 28.875
3742.245 565.56125 26.175 15.825
3626.2125 718.803125 29.55 -5.775
949.4325 72.108125 12.45 9.075
129.9825 24.745625 5.7 0.075
25.7625 21.190625 2.1 1.425
1605.06 193.265 7.05 18.75
116.01 14.5025 5.25 1.2
1331.7525 640.188125 -13.875 -11.85
87.93 124.4825 -0.6 -4.65
78.4125 34.353125 4.35 -0.825
1678.5 364.625 18.75 -8.25
