472.16 -200.16 -19.0 6.4
171.16 -147.4 2.4 -12.0
474.4 -252.64 -17.4 -8.8
340.76 138.6 19.4 7.0
326.04 -304.2 2.2 19.0
127.6 -124.24 -4.4 -8.2
441.4 -142.36 14.8 17.6
361.84 -205.84 10.0 -16.2
695.92 -468.16 -17.6 18.6
319.0 178.04 19.8 1.4
193.72 -111.16 -11.6 -1.6
405.6 -171.76 -17.8 4.4
447.64 -357.64 -12.0 -14.8
365.56 -365.56 -3.0 -17.4
223.48 -178.84 -9.2 10.8
414.96 -358.96 -10.0 17.4
642.84 -145.8 19.8 19.0
458.08 -192.64 13.8 18.8
226.8 -120.96 -12.8 -1.4
363.0 -248.76 -13.2 -10.4
38.64 71.36 8.0 0.2
436.6 -309.16 -13.8 14.6
346.32 -153.36 -16.4 3.4
400.8 -372.96 -7.8 18.4
249.36 -207.36 4.0 16.6
333.84 -172.8 -15.2 7.0
113.52 -98.56 -6.4 -5.4
300.4 -41.44 13.6 -11.8
252.12 -186.76 5.6 16.4
518.16 -265.6 -18.4 11.0
9.76 40.4 4.6 0.0
159.6 -159.76 -2.8 -10.6
60.64 -60.64 -3.0 6.8
471.12 -178.96 -19.6 2.6
257.52 -91.36 10.4 -12.6
160.6 26.84 11.2 -7.6
4.44 6.2 0.8 2.0
298.2 -64.36 12.8 -12.4
389.4 -223.24 -15.4 10.2
60.4 -51.04 -5.6 1.8
389.4 -212.76 -15.8 9.4
194.4 -88.56 7.8 13.6
366.52 -39.16 15.6 -12.4
428.4 -282.24 9.6 -18.2
160.6 10.76 10.6 10.2
504.4 -205.36 14.8 -17.4
91.0 -90.04 -1.4 -7.8
80.88 -70.24 0.8 9.8
348.6 -295.56 -9.8 -13.4
177.76 -127.6 4.6 -12.0
85.52 -70.56 -6.4 -2.6
297.88 -292.84 -4.8 16.8
283.0 137.0 18.0 6.0
571.6 -378.64 -16.4 16.2
365.04 -259.2 -12.8 13.0
292.0 14.0 15.0 12.0
293.92 -214.96 -11.4 11.6
82.72 -32.56 4.6 9.6
177.88 -177.64 -3.2 13.2
15.32 -14.76 -1.6 0.4
170.2 -91.24 6.4 -11.2
360.28 -315.64 4.2 -17.8
535.8 -147.96 17.2 -16.4
283.92 -142.56 -14.4 -2.6
191.8 -188.44 -4.4 -11.2
174.88 -121.84 -9.8 -4.8
23.8 -22.84 -1.4 4.2
215.2 -198.64 -6.6 12.8
48.8 -44.64 -4.6 2.8
228.64 -228.64 -3.0 -13.2
355.8 -157.24 -16.6 -1.8
300.4 -1.36 14.8 12.6
14.8 44.24 5.2 2.6
410.2 60.44 19.2 -9.6
80.44 -80.2 -1.8 -7.0
234.0 -87.84 9.6 -12.2
413.4 -334.44 6.4 -18.8
368.4 -164.16 -16.8 -2.6
235.36 -193.36 -9.0 -9.6
256.8 -52.56 11.8 -11.6
316.6 171.56 19.6 -1.2
355.8 -340.84 1.4 -17.8
81.72 89.64 10.6 3.4
580.44 -470.44 -13.0 -17.8
410.64 -388.8 -7.2 19.0
665.2 -177.04 19.6 19.8
249.04 -177.04 6.0 16.2
80.44 75.56 10.0 4.8
477.24 -289.8 -16.2 13.0
402.0 -162.0 -18.0 1.0
127.44 -107.44 2.0 12.2
67.0 65.0 9.0 5.0
339.32 17.64 16.4 -10.4
15.96 -3.96 1.0 4.6
160.92 32.04 11.4 9.4
102.36 107.64 12.0 0.4
440.08 -418.24 -7.2 19.8
119.64 -89.64 3.0 -9.8
233.4 -218.44 1.4 -14.2
314.68 -255.64 -10.2 13.8
435.16 -39.4 17.4 15.0
155.92 -76.96 6.4 12.6
301.52 55.44 16.4 10.6
407.8 80.36 19.6 10.8
515.28 -61.84 18.8 -14.2
143.52 -106.56 -8.6 -4.4
207.6 -105.84 7.6 14.2
182.0 -180.0 -4.0 -11.0
509.2 -447.04 -10.4 19.8
273.36 -261.36 -6.0 -13.4
502.2 -14.04 19.6 -12.8
351.2 -152.64 -16.6 -0.8
349.92 -151.36 -16.6 -0.4
139.0 -138.04 -1.4 12.2
110.2 -106.84 -4.4 9.2
91.0 -79.0 -6.0 6.0
19.0 40.04 5.2 3.6
48.24 -28.24 2.0 7.8
519.28 -315.04 -16.8 13.8
549.56 -257.4 -19.6 10.0
293.92 -285.76 -5.4 16.4
40.48 4.16 4.2 6.8
70.68 -38.44 3.2 -7.2
228.0 -200.16 -7.8 -10.4
141.68 -55.44 6.8 11.8
560.76 -428.76 -14.0 -16.4
58.68 -51.64 -5.2 -1.2
191.8 -15.16 10.8 -9.6
301.24 160.76 19.0 4.2
267.04 -195.04 -11.0 -8.8
260.08 -145.84 -13.2 -4.2
291.64 -159.64 -14.0 -4.8
338.2 -161.56 -15.8 -3.4
187.12 -104.56 -11.6 1.4
499.32 -433.96 -10.6 -17.4
73.2 -45.36 2.8 -7.4
114.96 -114.4 -1.6 11.0
231.48 -199.24 -8.2 12.2
452.0 -236.16 12.2 19.6
210.08 -134.64 6.2 14.8
98.04 -70.2 -7.8 1.0
434.36 -324.36 -13.0 -13.4
99.6 -34.24 5.6 -8.2
348.96 -150.4 -16.6 2.0
109.68 -87.84 -7.2 5.8
39.0 -39.24 -2.4 -3.2
228.72 -149.76 6.4 15.4
61.56 61.4 8.6 5.0
141.4 -124.84 1.6 12.8
105.88 -103.24 -0.8 -8.8
309.36 -153.36 10.0 16.6
362.0 -239.04 -13.6 -9.8
7.84 36.8 4.2 0.0
371.0 -356.04 1.4 -18.2
202.84 -112.84 -12.0 3.2
